id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,rating,genre,rating_category
tt11422728,5,5,5,5,4,4,4,5,5,5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0,"['Documentary', 'History', 'Music']",High
tt11466222,5,5,5,3,3,3,3,5,5,3,3,2,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Documentary', 'Action', 'Comedy']",Medium High
tt11535358,5,5,5,3,4,3,3,5,5,5,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.9,"['Comedy', 'Family']",Medium Low
tt1160419,5,5,5,5,5,4,3,3,2,2,3,4,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8.0,"['Action', 'Adventure', 'Drama']",High
tt11614912,5,5,5,3,3,4,5,5,5,3,4,4,2,2,1,1,2,4,4,2,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5.0,"['Drama', 'Fantasy', 'Horror']",Medium Low
tt1170358,5,5,5,2,2,2,2,5,5,4,2,1,2,2,2,2,1,1,1,1,1,2,3,2,1,1,1,2,2,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.8,"['Adventure', 'Fantasy']",High
tt11729298,5,5,5,5,5,5,5,5,4,2,2,2,2,4,4,2,1,2,1,2,2,3,3,2,2,1,1,2,2,2,1,1,1,1,1,2,3,2,1,1,1,1,1,2,2,1,1,1,1,1,7.1,"['Biography', 'Drama', 'Romance']",High
tt11762114,5,5,5,5,3,2,3,4,5,4,2,2,2,2,3,4,3,2,2,2,1,2,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5.6,"['Comedy', 'Musical']",Medium
tt11790780,5,5,5,3,3,3,3,5,5,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.9,"['Documentary', 'Biography']",High
tt1179933,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.2,"['Drama', 'Horror', 'Sci-Fi']",High
tt11813216,1,1,1,1,1,1,1,4,4,3,2,2,2,4,5,5,2,0,0,0,0,5,5,5,1,0,0,1,2,5,5,4,2,2,2,2,4,4,3,3,3,3,3,3,4,3,3,2,2,3,7.7,"['Comedy', 'Drama']",High
tt11832046,5,5,5,4,3,3,3,5,5,5,2,2,2,2,3,4,4,3,2,1,1,2,2,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Animation', 'Action', 'Adventure']",Medium
tt11858890,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Action', 'Adventure', 'Drama']",Medium High
tt1200263,5,5,5,4,5,5,4,4,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,6.8,"['Drama', 'Musical']",Medium High
tt12003946,5,5,5,3,3,3,3,5,5,5,2,3,2,2,4,4,3,2,2,2,2,2,2,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Action', 'Comedy', 'Thriller']",Medium High
tt1204977,5,5,5,3,3,2,3,5,5,4,2,2,2,2,4,4,3,2,2,2,1,2,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.5,"['Horror', 'Mystery', 'Thriller']",Medium Low
tt1205537,5,5,5,5,3,3,3,5,5,4,2,2,2,2,4,5,2,2,2,2,2,2,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Action', 'Drama', 'Thriller']",Medium
tt1206885,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Action', 'Crime', 'Thriller']",Medium
tt1211837,5,5,5,3,3,3,4,5,5,4,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.5,"['Action', 'Adventure', 'Fantasy']",High
tt1212428,1,1,1,1,1,1,2,5,5,2,0,0,0,1,5,5,4,1,0,0,1,3,5,5,3,2,2,1,2,4,4,3,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,2,2,6.6,"['Adventure', 'Biography', 'Drama']",Medium High
tt1213641,5,5,5,3,4,3,3,5,5,4,2,3,2,2,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,"['Biography', 'Drama', 'History']",High
tt12193804,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,4,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.6,"['Biography', 'Drama', 'Music']",Medium High
tt1219827,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Crime', 'Drama']",Medium
tt12261776,5,5,5,4,4,3,3,5,5,4,2,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.4,"['Action', 'Adventure', 'Sci-Fi']",Medium Low
tt1226837,2,1,1,1,1,1,1,4,4,3,2,2,2,3,5,5,3,1,1,1,2,5,5,5,1,0,0,0,3,5,5,4,0,0,0,0,3,5,5,3,3,2,2,3,4,4,3,2,2,2,7.4,"['Biography', 'Drama']",High
tt1229340,5,5,5,5,5,5,4,4,3,3,3,1,0,0,1,1,3,3,1,0,1,1,2,3,4,3,1,1,1,1,2,2,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6.3,['Comedy'],Medium
tt1230168,5,5,5,4,4,3,4,5,5,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.6,"['Biography', 'Drama']",Medium High
tt1234721,4,5,5,5,5,5,3,3,3,4,5,4,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Action', 'Crime', 'Sci-Fi']",Medium
tt12412888,5,5,5,3,3,3,3,5,5,4,3,2,2,2,3,4,3,1,1,1,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,6.5,"['Action', 'Adventure', 'Comedy']",Medium
tt1253863,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Action', 'Drama']",Medium
tt1255919,5,5,5,5,5,5,4,5,3,3,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.9,"['Comedy', 'Crime', 'Mystery']",Low
tt12584954,5,5,5,4,5,4,3,4,5,4,2,3,2,2,3,4,3,2,2,2,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6.5,"['Action', 'Adventure', 'Thriller']",Medium
tt12593682,5,5,5,4,4,3,3,5,5,4,2,3,2,2,3,4,3,2,2,1,1,2,3,3,2,1,1,1,1,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,7.3,"['Action', 'Comedy', 'Thriller']",High
tt1259528,5,5,5,3,4,3,3,5,5,5,2,2,2,2,4,4,2,2,2,2,2,2,3,3,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,"['Action', 'Crime', 'Drama']",Medium High
tt1267297,5,5,5,4,4,4,3,4,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,"['Action', 'Adventure', 'Fantasy']",Medium
tt1270797,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6.6,"['Action', 'Adventure', 'Sci-Fi']",Medium High
tt12758486,5,5,5,4,5,4,4,5,5,4,3,3,3,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Biography', 'Drama', 'History']",Medium
tt12789558,5,5,5,3,3,2,3,5,5,3,1,1,1,2,5,4,1,0,0,0,1,3,4,3,2,1,1,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.2,"['Biography', 'Drama', 'Romance']",High
tt12844910,5,5,5,5,5,4,4,3,3,4,5,4,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8,"['Action', 'Adventure', 'Thriller']",Medium
tt1285009,5,5,5,4,4,3,4,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.3,['Horror'],Medium Low
tt12873300,5,5,5,5,5,4,4,4,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.6,"['Biography', 'Drama', 'History']",Medium High
tt12873562,5,5,5,2,3,2,2,5,5,5,1,0,0,0,3,5,3,2,1,1,1,3,4,3,2,1,1,1,2,3,3,2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,5.3,"['Horror', 'Thriller']",Medium Low
tt1291150,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,3,3,3,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5.8,"['Action', 'Adventure', 'Comedy']",Medium
tt12921446,5,5,5,4,3,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4.8,['Horror'],Medium Low
tt1292566,5,5,5,4,3,3,4,5,5,4,2,2,2,2,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Comedy', 'Drama', 'Romance']",Medium
tt1293847,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.2,"['Action', 'Adventure', 'Thriller']",Medium Low
tt12971924,5,5,5,3,3,3,4,5,5,4,2,2,2,2,4,5,4,2,2,2,1,2,4,3,2,1,1,2,3,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.2,"['Horror', 'Mystery', 'Thriller']",Medium Low
tt1298644,5,5,5,3,4,3,3,5,5,4,3,3,2,2,3,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.5,"['Comedy', 'Crime']",Medium Low
tt13087796,5,5,3,1,1,1,2,5,5,3,0,0,0,1,5,5,4,0,0,0,0,2,5,5,2,1,1,2,2,3,3,3,2,2,3,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,7.1,"['Comedy', 'Drama', 'Romance']",High
tt13097932,5,5,5,4,4,3,4,5,5,5,3,4,3,3,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5,"['Biography', 'Drama', 'History']",High
tt13204490,4,2,1,1,1,1,1,5,4,3,2,1,1,3,5,5,5,0,0,0,0,2,5,5,3,2,2,2,2,2,4,4,2,3,3,3,3,4,3,3,2,2,3,3,3,3,3,3,3,3,7.4,"['Drama', 'Fantasy']",High
tt1322269,1,1,1,1,1,1,1,3,3,3,3,3,3,4,5,5,2,0,0,0,1,4,5,5,2,0,0,0,2,5,5,4,1,1,1,2,4,5,3,2,2,2,2,3,4,4,3,2,2,2,7.2,"['Comedy', 'Drama']",High
tt13223398,5,5,5,4,4,3,3,4,5,4,2,2,2,2,3,5,4,3,2,2,1,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6,"['Action', 'Adventure', 'Drama']",Medium
tt13238346,1,1,0,0,0,0,0,5,4,3,2,2,2,3,5,5,3,2,1,1,2,4,5,5,2,1,1,1,4,5,5,4,1,0,0,0,1,4,4,3,2,2,2,3,5,5,4,2,2,2,7.8,"['Drama', 'Romance']",High
tt13287846,5,5,5,5,5,3,3,3,3,4,4,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Adventure', 'Biography']",Medium
tt13320622,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,3,3,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,6.1,"['Action', 'Adventure', 'Comedy']",Medium
tt13321244,1,1,3,5,5,3,2,1,1,4,5,5,1,0,0,0,1,5,5,4,1,1,1,1,3,4,4,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,3,3,2,2,2,2,7.2,"['Drama', 'History']",High
tt13327144,5,5,2,4,5,5,5,5,5,2,2,3,2,2,4,4,2,2,3,2,2,2,3,2,1,2,2,2,2,3,2,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.4,['Musical'],High
tt13345606,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,['Horror'],Medium
tt13375076,5,5,5,4,4,3,3,4,5,4,2,2,2,2,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Horror', 'Thriller']",Medium
tt1340138,5,5,5,5,5,4,4,3,3,4,5,4,3,3,2,2,2,3,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Adventure', 'Sci-Fi']",Medium
tt13405778,5,5,5,4,4,3,4,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.5,"['Horror', 'Mystery', 'Thriller']",Medium Low
tt13429870,3,1,1,0,0,0,1,5,4,3,1,1,1,3,5,5,3,0,0,1,1,4,5,4,1,0,0,0,1,4,5,4,3,3,3,3,3,3,3,2,2,3,3,4,5,4,4,0,1,3,7.6,"['Animation', 'Comedy', 'Drama']",High
tt13433802,5,5,5,4,4,4,4,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Drama', 'Horror', 'Sci-Fi']",Medium
tt13502506,5,5,5,4,5,4,4,5,5,4,2,4,3,3,4,5,4,2,3,2,2,2,3,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,['Fantasy'],Medium
tt13521006,2,2,2,1,1,1,4,5,5,1,0,0,0,1,5,5,4,1,1,1,1,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.7,"['Comedy', 'Drama', 'Horror']",Medium High
tt1355630,5,5,5,3,3,3,3,5,5,5,4,2,2,2,4,5,3,1,2,1,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Drama', 'Fantasy', 'Music']",Medium High
tt1355631,4,5,5,5,5,4,4,3,4,5,5,5,3,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,"['Biography', 'Crime', 'Drama']",Medium High
tt1355644,5,4,5,5,5,5,5,0,0,0,1,3,2,0,0,1,3,4,3,2,2,1,1,3,4,4,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.0,"['Drama', 'Romance', 'Sci-Fi']",Medium High
tt1355683,5,5,5,4,4,3,4,5,5,4,2,3,2,2,3,4,3,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Biography', 'Crime', 'Drama']",Medium High
tt1361336,5,5,5,2,2,2,2,4,5,4,2,1,1,2,3,4,3,2,2,2,2,2,4,4,2,1,1,1,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,5.3,"['Animation', 'Adventure', 'Comedy']",Medium Low
tt1365519,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Adventure', 'Fantasy']",Medium
tt13669038,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,3,2,2,2,2,3,4,4,3,2,2,2,3,5,5,3,1,1,1,2,5,5,4,0,0,0,0,2,5,5,4,1,2,1,6.9,['Drama'],Medium High
tt1371150,5,5,5,3,4,3,4,5,5,4,3,3,2,3,4,5,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.6,"['Comedy', 'Drama']",Medium High
tt13751694,5,5,5,5,5,4,4,4,5,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Action', 'Crime', 'Drama']",Medium
tt13820428,5,5,1,5,5,3,4,5,3,0,3,2,1,2,4,3,0,3,3,1,1,3,3,1,1,2,2,2,3,3,2,1,4,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4.4,"['Action', 'Adventure', 'Drama']",Medium Low
tt13833688,1,0,0,0,0,0,0,3,4,3,3,4,5,3,2,2,3,3,2,2,2,2,2,3,4,2,1,1,3,5,5,3,1,1,1,2,5,5,5,3,1,0,0,2,5,5,3,1,2,1,7.6,['Drama'],High
tt13848804,5,5,5,4,4,3,3,4,5,5,4,3,3,3,4,4,3,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Adventure', 'Family', 'Musical']",Medium
tt1386697,5,5,5,4,4,3,3,4,5,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,5.9,"['Action', 'Adventure', 'Fantasy']",Medium
tt1389139,5,5,5,3,3,3,3,5,5,4,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.2,"['Drama', 'Thriller']",Medium Low
tt1390411,5,5,5,4,4,4,3,4,5,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.9,"['Action', 'Adventure', 'Biography']",Medium High
tt1392190,5,5,5,4,4,3,3,5,5,5,4,3,2,2,3,4,3,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.1,"['Action', 'Adventure', 'Sci-Fi']",High
tt13957560,1,1,1,1,1,1,2,5,5,2,0,0,0,2,5,5,2,0,0,0,1,4,5,5,2,1,1,1,2,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.9,"['Biography', 'Comedy', 'Drama']",Medium High
tt1396484,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.3,['Horror'],High
tt1398426,5,5,5,4,4,3,4,5,5,4,2,2,2,2,3,3,3,2,2,2,1,2,2,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.8,"['Biography', 'Drama', 'History']",High
tt14051976,5,5,5,3,3,2,2,5,5,4,1,1,3,1,0,1,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.3,"['Comedy', 'Family']",Medium Low
tt14061478,5,5,2,5,4,2,4,5,4,0,3,1,1,2,4,3,0,4,3,0,1,3,1,0,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.3,['Musical'],High
tt1408253,5,5,5,5,2,2,3,5,5,4,2,2,2,2,4,4,2,1,1,1,1,2,3,3,2,1,1,1,2,3,3,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,6.1,"['Action', 'Comedy', 'Crime']",Medium
tt14088510,5,5,5,3,4,3,3,5,5,4,3,3,2,2,4,4,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.8,['Horror'],Medium Low
tt14097180,5,5,5,4,5,4,4,5,5,5,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Comedy', 'Drama', 'Sport']",Medium High
tt14109724,5,5,5,3,4,3,3,5,5,4,2,3,2,2,5,5,4,2,2,2,2,3,4,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Comedy', 'Drama', 'Romance']",Medium
tt1413492,5,5,5,3,4,3,3,5,5,5,2,2,2,2,4,4,2,2,2,2,2,2,3,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Action', 'Drama', 'History']",Medium
tt1418377,5,5,5,4,4,3,3,5,5,4,2,3,2,2,3,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.1,"['Action', 'Fantasy', 'Sci-Fi']",Medium Low
tt14208870,1,1,0,0,0,0,0,0,0,0,0,1,4,5,5,5,5,2,3,2,2,3,5,5,3,2,2,1,2,5,5,4,2,2,2,1,2,3,2,1,2,1,1,1,1,3,5,4,3,3,7.5,['Drama'],High
tt14209916,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.9,"['Comedy', 'Crime', 'Thriller']",Medium
tt14230388,2,1,1,1,1,1,4,5,5,1,0,0,0,0,4,5,5,3,2,1,1,2,4,4,3,2,2,2,3,4,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.5,"['Comedy', 'Drama', 'Romance']",Medium
tt14230458,1,0,0,0,0,0,0,3,2,1,0,0,0,1,5,4,3,5,5,5,5,5,5,5,4,4,2,2,3,5,5,3,1,2,2,1,3,4,4,3,1,0,0,1,5,5,3,1,2,1,7.8,"['Comedy', 'Drama', 'Romance']",High
tt1430612,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6,"['Action', 'Crime', 'Thriller']",Medium
tt1431045,5,5,5,5,3,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8.0,"['Action', 'Comedy']",High
tt14331144,5,5,5,4,4,3,3,4,4,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.8,"['Animation', 'Action', 'Fantasy']",High
tt1433813,5,5,3,0,0,1,2,5,5,4,2,1,1,2,4,3,1,2,0,1,2,4,4,3,1,0,1,2,4,5,5,3,1,0,1,2,5,5,4,0,0,0,1,3,5,5,2,0,1,1,7.6,['Documentary'],High
tt14351082,5,5,5,4,4,4,4,4,5,4,3,3,3,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,"['Biography', 'Drama']",High
tt14362112,5,5,5,4,5,5,4,5,5,4,1,1,1,1,2,4,3,1,1,1,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,"['Animation', 'Adventure', 'Comedy']",Medium
tt14439896,5,5,5,5,5,4,4,3,4,5,5,4,2,3,2,2,4,4,3,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Biography', 'Drama']",Medium
tt14444726,2,1,1,1,0,0,1,5,4,3,1,1,1,2,5,5,3,1,1,1,1,5,5,5,1,0,0,0,2,5,5,4,1,1,1,1,4,5,4,2,2,2,2,3,4,4,3,2,2,2,7.4,"['Drama', 'Music']",High
tt14454876,5,5,5,3,4,3,3,4,5,4,3,0,0,0,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.0,"['Biography', 'Drama', 'History']",Medium
